"label"	"text"
"positive"	"...woah, Deezer. Babel only came out on Monday, can you leave it up for longer than a day to give slow people like me a chance?"
"positive"	"@spdetore Tell you at our Friday lunch<3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D"
"positive"	"T.G.I.F.: National Hot Dog Day is Saturday, July 18th.  Where to find the best hot dog in Orlando?  Stop by Hot... http://t.co/DAeKtq0yLi"
"positive"	"I love how my tweet about the game tomorrow is now being retweeted/Favorited by a bunch of AHS students and even a SCHS student #EAGLENATION"
"positive"	"+1 RT @FoodPrincess Wonderful  company and gr8 food in Chinatown last night with tour guide @ziggysmogdust , @jaypfrancis & Irene"
"positive"	"@0_ofrann they released the Retro fours bred during Thanksgiving break on black Friday. Holy shit 4 bills they are 180 aren't they"
"positive"	"@katytlam @KatieTD21 Kath. I hope you do enjoy the game last night. Tomorrow has another game. Go JLin!"
"positive"	"Kris Bryant just hit the furthest home run I may have ever seen in my life"
"positive"	"Chris Mortensen reported that a deal is close to being done between NFL and the Refs. Could return on Sunday. Thank. God."
"positive"	"@TaraReid I hope to see u in Sharknado 4! April just gave birth to a baby inside a freaking shark! she can survive everything! #AprilLives"
"positive"	"@Noahsyndergaard  great game &amp; way to make a statement on the 1st pitch.  Very Bob Gibson of u. Beware of Thor the hammer will come! #LGM"
"positive"	"@jaymohr37 2nd Best Sports Moment: Rob Riggle hosting the ESPY Awards #funny"
"positive"	"@KWAMEDIDIT: FRIDAY OCT 19th!!!! THE ALUMNI will be rocking Philly!!!!! FREE SHOW  @ the Liacouras Center 7pm CLASSIC HIP HOP!"
"positive"	"Good driving/singing tunes The Bee Gees, might have to dust the 'best of' down for some falsetto fun!  https://t.co/Pflsib5gBW"
"positive"	"@toastodilly may i have 'john cena' so i can use it as my center piece for my wall of john cena i will have in the near future"
"positive"	"RamCharan's #Racha succesfully completes 3weeks with record collections,into 4th week! Now!!"
"positive"	"Hocking Hills Yoga Studio had a great Explore Yoga class at the winery tonight! Next class is Thursday at 6PM! #hockinghillsyogastudio"
"positive"	"Can it be tomorrow already so I can   see Ed Sheeran."
"positive"	"Mr Gary Barlow you look hot on X Factor tonight :)"
"positive"	"EID mubarak for all muslim friends ! May God bless us to bring religious harmony in all over the world on this holy and happy occasion."
"positive"	"@RichmondChan lol, relax ba! Btw tomorrow want play street soccer at art park? With vanguard? Most lowly at 10am. But not yet confirm"
"positive"	"Janet Jackson on the 15th, then Ed Sheeran on the 20th. When there is good music, HC is all smiles."
"positive"	"Droid Bionic seemingly clears the FCC, may finally be headed for (US) glory http://t.co/uOXV0hr"
"positive"	"@skysportsnews I would love the audio book \u2019The Art Of War\u2019 by Sun Tzu\u002c as read by Jim White!! #MountainsAndSea"
"positive"	"how have I known about frank ocean since 9th grade and I JUST NOW realize he is a baller and probably one of the most inventive dudes in rnb"
"positive"	"Good luck to all my babies taking History and Physics tomorrow! May the force be with you! Make history!"
"positive"	"Woot!  So excited that I get to watch tonight's game. Go Colts!!"
"positive"	"Hey @TaraReid Sharknado is all about April!! You better be in Sharknado 4 Team April all the Way! Tara U Rock! http://t.co/6uRApfph2q"
"positive"	"Happy 9th anniversary to the group that brought me to kpop! Continue slaying. #BI6BAN9 http://t.co/XJmWFlQFlj"
"positive"	"@NiallOfficial Tomorrow is Directioners Day!! Please follow me! I love you guys! 1D is awesome! You are amazing! I love y'all!"
"positive"	"Frank Gifford not only had a terrific career in Football, but he was also one of the pioneers of Monday Night... http://t.co/Ua2GR6zJ7x"
"positive"	"@lJessiHarrisl kevin hart is the man, you better be going to see laugh at  my pain on sept 9th...i am!"
"positive"	"I met Camila back in April. My DNA on her hands. I love hanging out with Niall"
"positive"	"Celebrity Juice tonight 10pm itv2. Hurrraaaaah! its a Back to school special"
"positive"	"@raffthenurse @CarolineKin - the sun is shinning so Happy Nurses Day!"
"positive"	"Random Friday fun: Where in Scotland, does legend have it, that Merlin the wizard died??"
"positive"	"If anyone wants to take me to see Jason Aldean tomorrow for my bday you'll be my bffl :-)"
"positive"	"@dantencer mvp mvp. 11 pitchs and the 6th pitch to stay alive. He is going to get paid bigtime.and david price wow"
"positive"	"I \"alpha'd\" Molly by holding &amp; lightlly scruffing her to keep her from eating Thor's food. Since, she has sat quietly beside me. Interesting"
"positive"	"Kane will indeed return this Monday on #RAW. Also, Edge &amp; Christian will be on the #StoneColdPodcast!!!!!"
"positive"	"montamania doing the Hulk Hogan intro before his 2nd round TKO! Great job last night.... http://t.co/okn2FB5uIu"
"positive"	"my parent's said i can go to milan on the 26th so I'M MEETING LENA IN LIKE 3 WEEKS I'M SO HAPPY"
"positive"	"@benrector Is that Paul McCartney on the bass in the 2nd verse of Paris? Loving the new album man. You did it again. #brandnew"
"positive"	"Got the feeling that if Ocarina of Time is the 1st Star Wars trilogy, then Wind Waker is the prequels and this new one is Twilight Princess"
"positive"	"Boise State's jerseys for the game Saturday are sick.  You won't be dissapointed."
"positive"	"Janet Jackson will be in the Queen City on Friday, September 18th at the PNC Music Pavilion! Are you ready?"
"positive"	"@HeffronDrive a happy awesome 22nd birthday to you from all the Rushers in Malaysia!!!! have a blast!!! <3 Malaysian Rushers..."
"positive"	"Wednesday is Working Women's Day at Dog Tyred and to-day we have something just for the ladies... A racegoer... http://t.co/REDLhwKy"
"positive"	"BOOM!!! Solo shot for @MikeTrout right over Josh Hamilton's head!! His 29th of the season tying @PujolsFive for the MLB lead! 1-0 @Angels !"
"positive"	"Paul McCartney played four Beatles songs for the first time ever on the 4th of May. If you could hear Paul play any song, which would it be?"
"positive"	"Tomorrow it will be a good day because I go watch Paper Towns for the preview, I can't wait omfg @Caradelevingne @johngreen @natandalex"
"positive"	"Pink Friday is Nicki's best.  And the Pink Print is a sloppy mess."
"positive"	"SPX rallying on #sfgiants going up 3-0 in 1st inning"
"positive"	"I'm going to Disney World , October 3rd . If you wanna come on down .. Come on down :-)"
"positive"	"@alex_baran ahh me too :) if you like Rella you\u2019ll like \\"\"NY ( Ned Flanders)\\"\" ... It\u2019s the 3rd song on vol. 2!"
"positive"	"Cranking Iron Maiden tomorrow when I head to work. If you are going the speed limit, get out of my way."
"positive"	"@923NowFM @jenniferhudson just saw jennifer Hudson on 26th street she looks great!! Super skinny"
"positive"	"@ArianaGrande can't wait to see you in DC on Saturday! What kind of donut do you prefer so I know what to pick up at Dunkin? #iloveamerica"
"positive"	"Dustin Johnson ends the first round of a major championship in 1st place. What's a surprise"
"positive"	"Foxtel is the best money I have ever spent. Productivity goes down on Tuesday\u2019s... Newsroom\u002c Mob Wives\u002c general omg-ness. Love it."
"positive"	"Night everyone...will post pics of Zayn tomorrow again...I love all of you. https://t.co/7ETlN6wVlP"
"positive"	"Glad I watched Twilight.  Now I'm not alarmed when I see @Fresh_Lezinto out in the sun"
"positive"	"Come and watch the future Bees this Saturday as the Youth Team take on Leeds United at Jersey Road at 11am.  Then... http://t.co/tq981PjuNX"
"positive"	"June 13th is now Matt Cain Day in San Francisco!! He also just got the key to SF. #perfectGame"
"positive"	"S/O to @Hannahroehrigg ! I don't really know her but she seems real chill. She may not know how to spell Peyton Siva, but still follow her!"
"positive"	"So apparently tomorrow is National Kissing Day. I\u2019m gonna eat an entire bag of Hershey Kisses and call it a day."
"positive"	"@ReshmiZulphay may ALLAH give you more eager to know about ISLAM."
"positive"	"Beach trip is winding down. Good day of sun, Jiujitsu, and surplus shopping."
"positive"	"\u2019Really good day\u2019 as Danica Patrick finishes 10th at Kansas Nationwide race - NASCAR News | FOX Sports on MSN vsOWxX7c http://t.co/wlmXrhFu"
"positive"	"Finished for the week now and getting ready for Congress starting tomorrow! And, happy Nurses Day to all my fab colleagues :)"
"positive"	"Cool shot from Austin City Limits Festival on Saturday with @diplo and skrillex #JackU #repost http://t.co/8dLmjNYJtJ"
"positive"	"This Saturday night @XciteWrestling Binghamton NY at the Legion is going to be pure insanity #Bingofansrock"
"positive"	"John Kasich, a powder-blue Republican, perfect for the Sunday talk shows. https://t.co/MKQ2QBm3Ta"
"positive"	"Some Tegan and Pepper fun for a Friday smile. They both love the same toy. \"\"Shaky baby\"\" was a gift from auntie Christy!"
"positive"	"2.5 million people watched Miss USA on Reelz! this Sunday! Congrats to the true winner @ReelzChannel!"
"positive"	"I get a night out tonight! Going to see Cowboys vs. Aliens because I'll see anything with a name like that, and then the oven door fell off."
"positive"	"Ancelotti says Khedira recovered and is ready to play, although not completely match fit. Imagine he could get minutes tomorrow #realmadrid"
"positive"	"Litre a voddy on a Wednesday, start how you mean to go on during these holidays, IRA"
"positive"	"So next Wednesday, as well as being Star Wars day, will also be the day the last episode of Peep Show airs. What a day it will be."
"positive"	"Wow! I just won this for free, FRIDAY starring ICE CUBE, CHRIS TUCKER, etc flixster vudu HDX u http://t.co/NHYTOtkR3E #listia"
"positive"	"Replaying WWE July 13.  If i was J&amp;J securities, i would never try to mess with Brock Lesnar. He's cool. Omg"
"positive"	"From the makers of the Sharknado franchise comes a new movie on Saturday called Lavalantula. I must see this."
"positive"	"Some anonymous number sent me a group message about a party on Hedley tomorrow lol"
"positive"	"@svmixradio The Winans are doing the smash hit \\"\"Tomorrow\\"\" its cool but not the same without all the brothers. More on the Whitney Memorial."
"positive"	"@Real_Liam_Payne I have this group called The Brits (nice name right haha) and it\u2019s our 1st monthsary today. Mind greeting us? X"
"positive"	"@DumbEsticated literally just learned that \"otter\" was a thing on Tuesday. Gay roommate is teaching me so much."
"positive"	"top 20 green day videos on @ScuzzTV this afternoon! TWENTY green day vids! EXCITED!"
"positive"	"#demthrones @TBGWT Jon Snow was spotted Tues in Belfast with another popular Night Watchman,  where GOT is currently filming...just sayin!"
"positive"	"I love that boy ! Jacob just sat in the bck and was laughing"
"positive"	"@NFLonFOX  I grew up listening to Frank Gifford on Monday night football.   Thanks for all the memories. Rest in peace!"
"positive"	"David Miliband is coming tomorrow! He is meeting NULC exclusively at 14:30 in Martin Luther King Room\u002c Students\u2019 Union. Make sure you RSVP!"
"positive"	"Who's interested in joining Younique but for whatever reason has decided they can't? I may have a solution for you! :)"
"positive"	"Frank Ocean is a lyrical genius! Fuckin poet! He may not be the best entertainer but my cousin can write some deep shit!"
"positive"	"Ryan Gosling and George Clooney in the ides of march just... blow my mind. Such a good film. I just\u002c i just cant even..."
"positive"	"in my college class on Thursday this guy who looked like Josh Hamilton sat next to me I was literally about to cry"
"positive"	"joabyxnx: Last Monday the Undertaker took Brock Lesnar back to kindergarten. Yes, I watch wrestling. #WWEBattleground"
"positive"	"60 RTs &amp; I'll come to school dressed as Thor on April 30th, which is a Thorsday &amp; the day before the Avengers comes out."
"positive"	"Open Lobby was fun today... Hopefully it\u2019ll be cool tomorrow too."
"positive"	"Just watched this for the 10th time...Foo Fighters invitation from 1000 people playing 'Learn to Fly'  https://t.co/EqgUxY7iqi via @YouTube"
"positive"	"@iamKennyHolland how about the sc state fair on October 16th and you perform with Shawn. That would be a dream come true tbh"
"positive"	"Happy 4th Birthday to Mersey! Celebrating with a new squeaky ball... My ears are not celebrating. http://t.co/hkG53dRJ"
"positive"	"Murray d. Bellucci 6-3 6-2 7-5. Much better play from the start compared to his last match. Very tamed match. Into 4th round. #USOpen"
"positive"	"Can't wait for this. Curtis, keep doing your thing. Hope you get to tour over here in the UK. #ProductOfMyDna https://t.co/3IyjCtFjEC"
"positive"	"Loved the Today Show peeps on 3rd installment of \"Sharknado\"!! @TODAYshow   @SharknadoFans"
"positive"	"@CobesME4 we'll see when he scores the winner against you and is off to Man Utd with Kane in January. Enjoy Adebyor x"
